term,Negative freq,Plot freq,Positive freq,score,cnt,logcnt
barbershop,6,2,10,0.030123311802701114,16,4.0
strikes,0,4,5,0.03810921902524956,5,2.321928094887362
hilarious,6,3,28,0.16752789195537288,34,5.08746284125034
timing,2,1,3,0.0074574280681150885,5,2.321928094887362
characters,72,5,57,-0.09559600704638876,129,7.011227255423254
cast,29,4,45,0.12037580739870812,74,6.209453365628951
share,7,4,6,-0.00810334703464475,13,3.700439718141092
doesn,68,9,48,-0.12595419847328243,116,6.857980995127572
psyche,1,1,0,-0.007751027598355844,1,0.0
mental,0,2,2,0.015208455666470933,2,1.0
silence,2,1,7,0.037991779213153255,9,3.1699250014423126
routine,13,2,2,-0.08479154433352908,15,3.9068905956085187
human,8,3,25,0.12924251321197885,33,5.044394119358453
inside,3,7,9,0.04556664709336465,12,3.5849625007211565
submarine,2,3,5,0.022724603640634174,7,2.807354922057604
deceptions,1,1,0,-0.007751027598355844,1,0.0
tiger,1,2,0,-0.007751027598355844,1,0.0
fear,2,6,3,0.0074574280681150885,5,2.321928094887362
ii,10,2,6,-0.031180270111567827,16,4.0
below,4,1,6,0.014973576042278329,10,3.3219280948873626
delusions,0,1,2,0.015208455666470933,2,1.0
trapped,7,4,2,-0.03863769817968292,9,3.1699250014423126
war,18,23,29,0.08285378743394009,47,5.554588851677638
shocked,2,1,1,-0.007809747504403995,3,1.5849625007211563
sea,6,3,5,-0.008044627128596597,11,3.4594316186372978
mission,0,8,1,0.007574867880211391,1,0.0
u,2,4,1,-0.007809747504403995,3,1.5849625007211563
dark,13,4,13,-0.0008220786846741129,26,4.700439718141093
should,58,3,27,-0.2247210804462713,85,6.409390936137703
spaces,0,1,1,0.007574867880211391,1,0.0
ocean,1,3,4,0.022783323546682326,5,2.321928094887362
shell,0,1,1,0.007574867880211391,1,0.0
crew,1,9,4,0.022783323546682326,5,2.321928094887362
surface,6,3,7,0.007222548443922484,13,3.700439718141092
deep,2,2,13,0.08379330593071051,15,3.9068905956085187
sub,4,2,2,-0.015560775102759838,6,2.584962500721156
society,1,3,3,0.015149735760422781,4,2.0
money,15,14,5,-0.07727539635936584,20,4.321928094887363
running,11,4,4,-0.0541397533763946,15,3.9068905956085187
clouds,0,1,4,0.03047563123899002,4,2.0
short,19,4,17,-0.016441573693482092,36,5.169925001442312
throw,3,1,1,-0.015502055196711688,4,2.0
represents,5,2,1,-0.030886670581327075,6,2.584962500721156
light,5,2,20,0.11415149735760421,25,4.643856189774724
doing,8,6,5,-0.023429242513211983,13,3.700439718141092
irish,2,4,2,-0.00017615971814445228,4,2.0
happiness,0,1,2,0.015208455666470933,2,1.0
west,5,1,0,-0.038520258367586616,5,2.321928094887362
mother,4,28,6,0.014973576042278329,10,3.3219280948873626
events,1,8,4,0.022783323546682326,5,2.321928094887362
dramatic,8,4,6,-0.015795654726952442,14,3.8073549220576037
aboriginal,0,1,2,0.015208455666470933,2,1.0
beneath,2,1,6,0.030358191426893714,8,3.0
minimum,0,1,2,0.015208455666470933,2,1.0
rejected,1,2,0,-0.007751027598355844,1,0.0
clear,9,2,8,-0.008220786846741046,17,4.08746284125034
friend,5,11,3,-0.01561949500880799,8,3.0
match,6,2,3,-0.023311802701115682,9,3.1699250014423126
entitled,0,1,1,0.007574867880211391,1,0.0
fat,6,2,9,0.022489724016441573,15,3.9068905956085187
classic,15,2,11,-0.03147386964180858,26,4.700439718141093
sees,1,5,2,0.0075161479741632405,3,1.5849625007211563
preview,2,1,0,-0.015443335290663537,2,1.0
teen,14,5,7,-0.05431591309453906,21,4.392317422778761
muniz,1,1,1,-0.0001174398120963021,2,1.0
named,5,23,0,-0.038520258367586616,5,2.321928094887362
take,19,18,34,0.11332941867293012,53,5.7279204545632
frankie,1,1,0,-0.007751027598355844,1,0.0
important,3,4,8,0.03793305930710511,11,3.4594316186372978
turns,14,13,14,-0.0008807985907222649,28,4.807354922057604
fun,26,3,73,0.31902524955960065,99,6.6293566200796095
tale,18,10,21,0.021785085143863764,39,5.285402218862249
producer,2,7,3,0.0074574280681150885,5,2.321928094887362
jason,1,7,2,0.0075161479741632405,3,1.5849625007211563
loses,8,3,4,-0.031062830299471524,12,3.5849625007211565
liar,2,4,1,-0.007809747504403995,3,1.5849625007211563
using,8,4,2,-0.04633000587199061,10,3.3219280948873626
go,36,14,30,-0.047974163241338796,66,6.044394119358453
lies,0,2,4,0.03047563123899002,4,2.0
name,9,6,6,-0.023487962419260135,15,3.9068905956085187
big,54,15,52,-0.026071638285378784,106,6.727920454563199
los,0,3,3,0.022842043452730474,3,1.5849625007211563
summer,6,2,29,0.1751614797416324,35,5.129283016944966
best,36,9,108,0.39477392836171465,144,7.169925001442313
make,58,14,69,0.057721667645331765,127,6.988684686772166
hands,2,8,3,0.0074574280681150885,5,2.321928094887362
barry,3,4,3,-0.0002348796241926042,6,2.584962500721156
interests,0,2,1,0.007574867880211391,1,0.0
dave,0,2,1,0.007574867880211391,1,0.0
add,10,2,7,-0.023546682325308287,17,4.08746284125034
decide,1,8,0,-0.007751027598355844,1,0.0
winner,2,1,3,0.0074574280681150885,5,2.321928094887362
following,4,4,1,-0.023194362889019382,5,2.321928094887362
creative,5,4,13,0.06071638285378743,18,4.169925001442312
mysterious,0,7,1,0.007574867880211391,1,0.0
chase,9,5,3,-0.046388725778038764,12,3.5849625007211565
inspired,8,1,7,-0.008162066940692901,15,3.9068905956085187
case,6,10,6,-0.00041103934233705647,12,3.5849625007211565
dad,1,2,0,-0.007751027598355844,1,0.0
suitcase,0,1,1,0.007574867880211391,1,0.0
wild,13,5,4,-0.06952436876100998,17,4.08746284125034
same,32,11,17,-0.11644157369348207,49,5.614709844115208
airport,1,1,0,-0.007751027598355844,1,0.0
ends,14,4,8,-0.04668232530827951,22,4.459431618637297
constant,1,2,4,0.022783323546682326,5,2.321928094887362
lead,9,7,6,-0.023487962419260135,15,3.9068905956085187
comes,30,13,25,-0.039988256018790386,55,5.78135971352466
miami,2,3,1,-0.007809747504403995,3,1.5849625007211563
television,9,5,1,-0.061655901350557846,10,3.3219280948873626
goose,0,1,2,0.015208455666470933,2,1.0
chain,0,1,3,0.022842043452730474,3,1.5849625007211563
matt,1,10,0,-0.007751027598355844,1,0.0
complicated,3,2,4,0.00739870816206694,7,2.807354922057604
steal,1,1,2,0.0075161479741632405,3,1.5849625007211563
mind,13,6,19,0.044979448032883146,32,5.0
arnold,10,4,4,-0.04644744568408691,14,3.8073549220576037
arthur,1,3,0,-0.007751027598355844,1,0.0
tired,12,1,6,-0.04656488549618321,18,4.169925001442312
session,0,1,1,0.007574867880211391,1,0.0
feels,47,3,20,-0.20892542571931888,67,6.066089190457772
guilt,2,3,1,-0.007809747504403995,3,1.5849625007211563
mystery,14,5,6,-0.0619495008807986,20,4.321928094887363
full,29,7,28,-0.009395184967704057,57,5.832890014164742
death,10,21,9,-0.008279506752789198,19,4.247927513443585
attacks,1,1,1,-0.0001174398120963021,2,1.0
later,1,5,4,0.022783323546682326,5,2.321928094887362
strange,6,10,9,0.022489724016441573,15,3.9068905956085187
shadows,1,1,5,0.030416911332941866,6,2.584962500721156
guilty,7,1,7,-0.0004697592483852084,14,3.8073549220576037
dawn,1,5,0,-0.007751027598355844,1,0.0
now,16,25,14,-0.01626541397533765,30,4.906890595608519
goes,21,10,20,-0.008925425719318869,41,5.357552004618084
drunk,3,3,5,0.015032295948326481,8,3.0
girl,15,19,11,-0.03147386964180858,26,4.700439718141093
before,29,24,21,-0.06283029947152086,50,5.643856189774724
while,40,29,60,0.12736347621843808,100,6.643856189774725
haunted,6,2,2,-0.030945390487375223,8,3.0
crossed,3,3,0,-0.02313564298297123,3,1.5849625007211563
road,11,4,12,0.006928948913681732,23,4.523561956057013
walk,2,1,2,-0.00017615971814445228,4,2.0
ago,10,4,1,-0.06934820904286554,11,3.4594316186372978
deeper,2,2,6,0.030358191426893714,8,3.0
lost,12,2,6,-0.04656488549618321,18,4.169925001442312
sense,30,4,24,-0.04762184380504991,54,5.754887502163469
reached,2,1,0,-0.015443335290663537,2,1.0
looking,23,8,17,-0.04721080446271286,40,5.321928094887363
runs,5,3,6,0.007281268349970636,11,3.4594316186372978
caused,1,2,0,-0.007751027598355844,1,0.0
reality,9,7,8,-0.008220786846741046,17,4.08746284125034
struck,1,2,2,0.0075161479741632405,3,1.5849625007211563
car,13,7,3,-0.07715795654726954,16,4.0
altered,1,4,0,-0.007751027598355844,1,0.0
encounters,0,3,1,0.007574867880211391,1,0.0
years,14,25,20,0.04492072812683498,34,5.08746284125034
tie,2,2,0,-0.015443335290663537,2,1.0
drive,1,2,2,0.0075161479741632405,3,1.5849625007211563
recently,1,1,1,-0.0001174398120963021,2,1.0
actually,19,5,20,0.006459189665296516,39,5.285402218862249
heart,11,7,45,0.2588373458602466,56,5.807354922057605
eastwood,7,1,6,-0.00810334703464475,13,3.700439718141092
staged,7,1,1,-0.04627128596594246,8,3.0
spend,5,2,7,0.014914856136230177,12,3.5849625007211565
endurance,1,1,0,-0.007751027598355844,1,0.0
feeble,1,1,0,-0.007751027598355844,1,0.0
harbor,1,3,0,-0.007751027598355844,1,0.0
jesus,1,1,0,-0.007751027598355844,1,0.0
given,8,5,9,0.0071051086318261875,17,4.08746284125034
boat,4,2,0,-0.030827950675278923,4,2.0
muster,1,1,0,-0.007751027598355844,1,0.0
killer,4,8,3,-0.007927187316500297,7,2.807354922057604
terry,1,3,2,0.0075161479741632405,3,1.5849625007211563
serial,1,3,1,-0.0001174398120963021,2,1.0
living,5,10,8,0.022548443922489725,13,3.700439718141092
random,4,1,2,-0.015560775102759838,6,2.584962500721156
nap,1,1,0,-0.007751027598355844,1,0.0
look,32,3,42,0.07439812096300646,74,6.209453365628951
happens,9,4,3,-0.046388725778038764,12,3.5849625007211565
robbery,1,1,0,-0.007751027598355844,1,0.0
intended,2,1,5,0.022724603640634174,7,2.807354922057604
upon,5,4,10,0.037815619495008806,15,3.9068905956085187
killing,1,5,2,0.0075161479741632405,3,1.5849625007211563
derry,0,1,1,0.007574867880211391,1,0.0
documentary,7,3,19,0.0911332941867293,26,4.700439718141093
march,0,1,2,0.015208455666470933,2,1.0
tragic,3,2,4,0.00739870816206694,7,2.807354922057604
30,3,6,1,-0.015502055196711688,4,2.0
rights,1,1,0,-0.007751027598355844,1,0.0
wounding,0,1,1,0.007574867880211391,1,0.0
january,1,1,2,0.0075161479741632405,3,1.5849625007211563
showing,0,1,1,0.007574867880211391,1,0.0
13,2,1,0,-0.015443335290663537,2,1.0
troops,0,1,1,0.007574867880211391,1,0.0
northern,0,1,1,0.007574867880211391,1,0.0
1972,0,1,1,0.007574867880211391,1,0.0
ireland,0,1,3,0.022842043452730474,3,1.5849625007211563
style,13,3,21,0.06024662360540223,34,5.08746284125034
town,2,12,3,0.0074574280681150885,5,2.321928094887362
until,13,19,10,-0.023722842043452735,23,4.523561956057013
every,58,7,41,-0.11785085143863772,99,6.6293566200796095
balance,3,2,6,0.022665883734586022,9,3.1699250014423126
competition,1,1,3,0.015149735760422781,4,2.0
count,3,4,4,0.00739870816206694,7,2.807354922057604
conquer,0,1,1,0.007574867880211391,1,0.0
transplanted,1,1,0,-0.007751027598355844,1,0.0
three,11,16,10,-0.00833822665883735,21,4.392317422778761
rebellious,1,2,0,-0.007751027598355844,1,0.0
surf,1,2,2,0.0075161479741632405,3,1.5849625007211563
charged,3,1,2,-0.007868467410452145,5,2.321928094887362
finding,1,3,6,0.03805049911920141,7,2.807354922057604
waves,0,1,4,0.03047563123899002,4,2.0
morning,1,1,3,0.015149735760422781,4,2.0
adrenaline,0,2,1,0.007574867880211391,1,0.0
own,39,20,44,0.0358191426893717,83,6.375039431346925
along,11,4,21,0.07563123899001761,32,5.0
losing,2,2,2,-0.00017615971814445228,4,2.0
beach,2,4,1,-0.007809747504403995,3,1.5849625007211563
board,1,2,0,-0.007751027598355844,1,0.0
younger,3,3,4,0.00739870816206694,7,2.807354922057604
anne,1,3,0,-0.007751027598355844,1,0.0
pro,2,1,1,-0.007809747504403995,3,1.5849625007211563
herself,2,7,5,0.022724603640634174,7,2.807354922057604
including,5,9,3,-0.01561949500880799,8,3.0
falls,17,8,8,-0.06975924838520259,25,4.643856189774724
scene,15,5,14,-0.008573106283029958,29,4.857980995127573
violence,11,4,8,-0.02360540223135643,19,4.247927513443585
political,2,5,8,0.0456253669994128,10,3.3219280948873626
notorious,0,2,1,0.007574867880211391,1,0.0
conventional,5,2,7,0.014914856136230177,12,3.5849625007211565
national,3,1,2,-0.007868467410452145,5,2.321928094887362
roots,1,1,0,-0.007751027598355844,1,0.0
history,7,6,14,0.052965355255431584,21,4.392317422778761
seeks,0,2,1,0.007574867880211391,1,0.0
moore,1,4,19,0.13728714034057546,20,4.321928094887363
without,33,6,41,0.05907222548443919,74,6.209453365628951
entertainment,17,1,30,0.09817968291250734,47,5.554588851677638
sets,3,6,9,0.04556664709336465,12,3.5849625007211565
explanation,3,1,0,-0.02313564298297123,3,1.5849625007211563
corporate,2,2,4,0.015091015854374633,6,2.584962500721156
examination,2,1,7,0.037991779213153255,9,3.1699250014423126
cultures,0,1,2,0.015208455666470933,2,1.0
takes,27,15,19,-0.06271285965942455,46,5.523561956057013
gun,2,2,3,0.0074574280681150885,5,2.321928094887362
culture,1,4,15,0.10675278919553728,16,4.0
angry,1,1,2,0.0075161479741632405,3,1.5849625007211563
poverty,0,1,2,0.015208455666470933,2,1.0
answers,0,2,5,0.03810921902524956,5,2.321928094887362
number,5,2,8,0.022548443922489725,13,3.700439718141092
other,48,19,32,-0.12501467997651206,80,6.321928094887362
equivalent,8,1,0,-0.061597181444509694,8,3.0
those,30,8,49,0.14321785085143865,79,6.303780748177103
states,1,3,0,-0.007751027598355844,1,0.0
america,6,4,13,0.053024075161479736,19,4.247927513443585
filmmaker,0,2,10,0.07627715795654727,10,3.3219280948873626
arrive,2,1,1,-0.007809747504403995,3,1.5849625007211563
explore,1,1,1,-0.0001174398120963021,2,1.0
powerful,2,2,19,0.12959483264826777,21,4.392317422778761
easy,12,3,10,-0.016030534351145043,22,4.459431618637297
gain,1,2,1,-0.0001174398120963021,2,1.0
its,301,11,314,0.000998238402818541,615,9.264442600226602
learns,1,8,1,-0.0001174398120963021,2,1.0
bloodshed,0,1,1,0.007574867880211391,1,0.0
guns,4,1,3,-0.007927187316500297,7,2.807354922057604
humour,4,1,2,-0.015560775102759838,6,2.584962500721156
lathan,0,2,4,0.03047563123899002,4,2.0
l,2,2,1,-0.007809747504403995,3,1.5849625007211563
plays,18,8,7,-0.08508514386376984,25,4.643856189774724
diggs,1,1,4,0.022783323546682326,5,2.321928094887362
basketball,3,5,1,-0.015502055196711688,4,2.0
editor,1,1,0,-0.007751027598355844,1,0.0
claims,1,1,0,-0.007751027598355844,1,0.0
ve,38,2,32,-0.04809160305343513,70,6.129283016944967
executive,1,2,0,-0.007751027598355844,1,0.0
times,16,1,19,0.021902524955960068,35,5.129283016944966
talented,7,2,8,0.007163828537874339,15,3.9068905956085187
known,0,11,4,0.03047563123899002,4,2.0
writer,20,4,19,-0.008866705813270703,39,5.285402218862249
focus,7,2,7,-0.0004697592483852084,14,3.8073549220576037
perfect,4,11,19,0.11421021726365238,23,4.523561956057013
interested,3,1,4,0.00739870816206694,7,2.807354922057604
company,7,7,12,0.0376981796829125,19,4.247927513443585
centers,1,2,0,-0.007751027598355844,1,0.0
amp,3,4,10,0.05320023487962419,13,3.700439718141092
music,14,5,34,0.15179095713446858,48,5.584962500721157
reese,3,1,1,-0.015502055196711688,4,2.0
being,34,17,32,-0.017322372284204357,66,6.044394119358453
artistry,0,1,3,0.022842043452730474,3,1.5849625007211563
harry,4,14,13,0.06840869054609512,17,4.08746284125034
increasingly,2,2,0,-0.015443335290663537,2,1.0
player,2,1,1,-0.007809747504403995,3,1.5849625007211563
left,21,7,6,-0.11579565472695244,27,4.754887502163469
meanwhile,1,6,0,-0.007751027598355844,1,0.0
review,2,1,0,-0.015443335290663537,2,1.0
each,13,10,14,0.006811509101585428,27,4.754887502163469
record,1,5,4,0.022783323546682326,5,2.321928094887362
children,12,13,19,0.05267175572519084,31,4.954196310386876
since,19,9,22,0.021726365237815598,41,5.357552004618084
restless,1,2,0,-0.007751027598355844,1,0.0
engaged,2,3,3,0.0074574280681150885,5,2.321928094887362
r,3,5,1,-0.015502055196711688,4,2.0
latifah,0,1,2,0.015208455666470933,2,1.0
growing,2,4,6,0.030358191426893714,8,3.0
hop,6,4,1,-0.03857897827363477,7,2.807354922057604
towards,3,3,1,-0.015502055196711688,4,2.0
romantic,29,5,32,0.02113916617733408,61,5.930737337562887
both,19,8,52,0.23546682325308277,71,6.149747119504682
handsome,2,5,2,-0.00017615971814445228,4,2.0
leads,3,10,7,0.030299471520845563,10,3.3219280948873626
gimmicky,1,1,0,-0.007751027598355844,1,0.0
ten,3,2,0,-0.02313564298297123,3,1.5849625007211563
themselves,5,9,9,0.030182031708749266,14,3.8073549220576037
re,46,10,49,0.020140927774515593,95,6.569855608330948
profit,1,1,0,-0.007751027598355844,1,0.0
romance,13,3,17,0.029712272460364064,30,4.906890595608519
lawyer,1,7,0,-0.007751027598355844,1,0.0
except,12,3,0,-0.09236641221374046,12,3.5849625007211565
ignoring,1,1,0,-0.007751027598355844,1,0.0
described,2,1,0,-0.015443335290663537,2,1.0
marry,1,1,1,-0.0001174398120963021,2,1.0
label,1,1,1,-0.0001174398120963021,2,1.0
battle,7,12,11,0.030064591896652962,18,4.169925001442312
chosen,2,1,1,-0.007809747504403995,3,1.5849625007211563
texas,1,3,1,-0.0001174398120963021,2,1.0
missed,6,1,2,-0.030945390487375223,8,3.0
author,1,2,1,-0.0001174398120963021,2,1.0
rest,7,6,5,-0.01573693482090429,12,3.5849625007211565
f,1,1,2,0.0075161479741632405,3,1.5849625007211563
chance,3,5,6,0.022665883734586022,9,3.1699250014423126
award,0,1,3,0.022842043452730474,3,1.5849625007211563
elvis,0,5,1,0.007574867880211391,1,0.0
forth,0,1,1,0.007574867880211391,1,0.0
teams,1,3,0,-0.007751027598355844,1,0.0
tep,0,1,2,0.015208455666470933,2,1.0
did,15,1,5,-0.07727539635936584,20,4.321928094887363
really,68,4,37,-0.20992366412213742,105,6.714245517666122
ho,1,1,2,0.0075161479741632405,3,1.5849625007211563
valiant,0,1,1,0.007574867880211391,1,0.0
resident,5,2,1,-0.030886670581327075,6,2.584962500721156
hunting,1,1,0,-0.007751027598355844,1,0.0
campbell,0,2,4,0.03047563123899002,4,2.0
term,1,2,1,-0.0001174398120963021,2,1.0
cult,1,1,2,0.0075161479741632405,3,1.5849625007211563
east,1,3,0,-0.007751027598355844,1,0.0
jack,2,3,5,0.022724603640634174,7,2.807354922057604
thinks,5,7,1,-0.030886670581327075,6,2.584962500721156
entity,1,2,0,-0.007751027598355844,1,0.0
happy,2,3,9,0.053258954785672344,11,3.4594316186372978
bruce,4,1,5,0.007339988256018788,9,3.1699250014423126
joe,5,4,2,-0.02325308279506753,7,2.807354922057604
bubba,0,1,2,0.015208455666470933,2,1.0
2,10,3,15,0.03752201996476805,25,4.643856189774724
catches,2,1,0,-0.015443335290663537,2,1.0
pilot,3,2,0,-0.02313564298297123,3,1.5849625007211563
tracks,1,4,0,-0.007751027598355844,1,0.0
general,4,1,4,-0.00029359953024075264,8,3.0
5,3,1,3,-0.0002348796241926042,6,2.584962500721156
million,4,7,0,-0.030827950675278923,4,2.0
successfully,0,1,4,0.03047563123899002,4,2.0
26,0,1,2,0.015208455666470933,2,1.0
artist,1,2,9,0.06095126247798004,10,3.3219280948873626
profanity,1,1,1,-0.0001174398120963021,2,1.0
questionable,3,1,1,-0.015502055196711688,4,2.0
samuel,0,2,1,0.007574867880211391,1,0.0
ethical,0,1,2,0.015208455666470933,2,1.0
court,2,7,1,-0.007809747504403995,3,1.5849625007211563
discussion,0,1,2,0.015208455666470933,2,1.0
mild,3,1,1,-0.015502055196711688,4,2.0
crash,3,2,0,-0.02313564298297123,3,1.5849625007211563
jackson,3,3,3,-0.0002348796241926042,6,2.584962500721156
gives,8,3,26,0.1368761009982384,34,5.08746284125034
mouse,1,2,4,0.022783323546682326,5,2.321928094887362
questioning,0,1,2,0.015208455666470933,2,1.0
legal,1,4,2,0.0075161479741632405,3,1.5849625007211563
directions,2,1,0,-0.015443335290663537,2,1.0
end,36,11,32,-0.03270698766881974,68,6.08746284125034
thus,1,1,1,-0.0001174398120963021,2,1.0
trust,1,2,2,0.0075161479741632405,3,1.5849625007211563
contains,2,1,1,-0.007809747504403995,3,1.5849625007211563
actions,1,5,0,-0.007751027598355844,1,0.0
game,14,8,9,-0.03904873752201997,23,4.523561956057013
dollar,1,1,0,-0.007751027598355844,1,0.0
part,5,12,17,0.0912507339988256,22,4.459431618637297
